	D5G	wG	D4G	D1G	DG	D4GD5G	X	Y
3140	0.869195949	41.3174	0	0.686359606	1.69497585	0.869195949	14.3453	-35.700703
3141	0.894152197	43.6707	0.27832248	1.25707771	2.561872586	1.172474677	14.3453	-34.700573
3142	0.928380633	42.8603	0.026893231	1.38863501	2.496453526	0.955273865	14.3453	-33.700439
3143	0.708413658	43.601	0.181388002	1.37041477	2.386615691	0.88980166	14.3453	-32.700306
3144	0.719786962	43.2471	0.185574363	1.363488772	2.399615824	0.905361324	14.3453	-31.700174
3145	0.923536243	42.2255	0	1.305363857	2.436145828	0.923536243	14.3453	-30.700043
3146	0.772835041	50.5624	0.404070069	1.156679549	2.462533679	1.17690511	14.3453	-29.699911
3147	0.796719041	41.6612	0.183242752	1.204338323	2.316017927	0.979961793	14.3453	-28.69978
3148	0.833605646	41.4846	0.283969723	1.249132196	2.497585974	1.117575369	14.3453	-27.699648
3149	0.677247302	40.9098	0.128850563	1.178504407	2.132772912	0.806097864	14.3453	-26.699514
3150	0.954150028	42.278	0.016990287	0.872429027	2.029307676	0.971140315	14.3453	-25.699383
3151	0.890453386	44.2524	0.222666051	1.32701317	2.576421712	1.113119437	14.3453	-24.699251
3152	0.604777436	52.7121	0.119934677	1.064026755	1.892538306	0.724712113	14.3453	-23.69912
3153	0.855377627	42.5271	0	0.820802005	1.870955634	0.855377627	14.3453	-22.698988
3154	0.803946844	47.8227	0.289456744	1.181438254	2.381053997	1.093403589	14.3453	-21.698854
3155	0.793998939	45.2628	0.144120291	1.679240789	2.766177515	0.93811923	14.3453	-20.698723
3156	0.798933904	48.4903	0.276698387	1.192366527	2.367546477	1.075632291	14.3453	-19.698591
3157	1.113004881	46.4472	0.014113612	1.646401259	2.915091533	1.127118493	14.3453	-18.69846
3158	0.819827069	46.8424	0.26744347	1.198437756	2.393913657	1.087270539	14.3453	-17.698328
3159	0.743444478	47.7188	0.21791981	1.337209565	2.406374095	0.961364288	14.3453	-16.698196
3160	0.701685033	47.2695	0.203406604	1.230392786	2.241962179	0.905091637	14.3453	-15.698064
3161	0.799516739	47.8911	0.280086691	1.20188694	2.386549378	1.07960343	14.3453	-14.697931
3162	0.881294829	44.0271	0	1.253418668	2.305834134	0.881294829	14.3453	-13.6978
3163	0.824474387	48.3865	0.281104205	1.157738195	2.364916569	1.105578592	14.3453	-12.697667
3164	0.752963778	48.3582	0.235764539	1.247957623	2.342738464	0.988728317	14.3453	-11.697536
3165	1.136295669	46.7331	0.022806037	1.298772016	2.643003599	1.159101706	14.3453	-10.697404
3166	0.834735222	45.3142	0.271249519	1.352840108	2.581521349	1.105984742	14.3453	-9.6972713
3167	0.716706362	45.5915	0.226983006	1.285112316	2.34154315	0.943689368	14.3453	-8.6971397
3168	0.807987845	47.436	0.284517074	1.192972652	2.389840266	1.092504919	14.3453	-7.6970077
3169	0.764437033	46.1648	0.258229039	1.076498728	2.199886581	1.022666071	14.3453	-6.6968756
3170	0.798077176	50.5844	0.231629119	1.33422932	2.484082967	1.029706295	14.3453	-5.6967435
3171	0.799545705	47.4637	0.27870526	1.168207242	2.356729406	1.078250965	14.3453	-4.6966119
3172	0.780215356	44.9165	0.203924015	1.428894375	2.536416361	0.984139371	14.3453	-3.6964798
3173	0.853192126	43.8384	0.281147878	1.353351821	2.622405463	1.134340003	14.3453	-2.6963477
3174	0.7997121	46.1622	0.267982428	1.283578148	2.466119259	1.067694528	14.3453	-1.6962157
3175	0.769528104	46.1188	0.261793473	1.284956885	2.42719766	1.031321578	14.3453	-0.69608378
3176	0.664779558	50.6443	0	0.957416423	1.753248868	0.664779558	14.3453	0.30404818
3177	0.712171999	52.6376	0	1.01508007	1.854031176	0.712171999	14.3453	1.3041801
3178	0.884225587	43.1072	0.000840472	0.83337232	1.881747649	0.885066058	14.3453	2.3043122
3179	0.717354088	45.7869	0.220087891	1.235320591	2.282832548	0.937441979	14.3453	3.3044441
3180	0.873635401	48.5533	0.319422761	1.166523057	2.46791084	1.193058162	14.3453	4.3045759
3181	0.723904684	46.442	0.200531832	1.187708083	2.219755537	0.924436516	14.3453	5.304708
3182	0.824488579	44.8813	0.275642795	1.259657102	2.486501584	1.100131374	14.3453	6.3048401
3183	0.957101602	41.4213	0.292542076	1.305621972	2.698226928	1.249643678	14.3453	7.3049722
3184	0.464572171	43.1055	0.077877343	0.795126648	1.45453143	0.542449514	14.3453	8.3051043
3185	0.840236552	43.9174	0	0.549937843	1.541466051	0.840236552	14.3453	9.3052359
3186	0.961706283	54.8148	0.326521134	1.543166572	2.988018067	1.288227417	14.3453	10.305368
3187	0.844650774	41.6712	0.000652409	1.196787838	2.195694786	0.845303183	14.3453	11.3055
3188	0.903554182	42.1523	0.074186651	1.198631118	2.362807947	0.977740833	14.3453	12.305632
3189	0.82374611	46.8354	0.239822711	1.084213848	2.261132236	1.06356882	14.3453	13.305764
3190	0.734840105	44.5284	0	0.430949864	1.270515121	0.734840105	14.3453	14.305896
3191	0.917948085	44.7137	0	1.242662918	2.331420953	0.917948085	14.3453	15.306027
3192	1.038519422	46.2228	0.001037901	1.304143556	2.481837451	1.039557323	14.3453	16.30616
3193	0.72100247	44.5781	0.177470396	1.321959778	2.349182101	0.898472866	14.3453	17.306292
3194	0.908967843	41.5639	0.135906914	0.838515478	2.055686805	1.044874757	14.3453	18.306423
3195	0.943637234	41.0335	0.035930396	1.31447037	2.477769679	0.97956763	14.3453	19.306557
3196	0.716917532	43.8837	0.169930435	1.118581432	2.126489757	0.886847967	14.3453	20.306688
3197	0.896271076	60.2544	0.390130633	0.991823128	2.39161109	1.286401709	14.3453	21.30682
3198	1.085831744	42.0247	0	1.412434838	2.7064395	1.085831744	14.3453	22.306952
3199	0.809785025	43.8093	0.23993157	1.272033374	2.44953123	1.049716595	14.3453	23.307083
3200	0.890045944	44.3884	0.403582438	1.238698593	2.658814555	1.293628382	14.3453	24.307215
3201	0.840781301	43.0033	0.344680663	1.345777897	2.658829981	1.185461965	14.3453	25.307348
3202	0.783061047	42.9962	0	0.403723434	1.317460217	0.783061047	14.3453	26.30748
3203	0.75568904	43.2206	0.206393874	1.37204605	2.464284697	0.962082914	14.3453	27.307611
3204	0.771933546	42.5271	0.410340388	1.357425547	2.6824378	1.182273934	14.3453	28.307743
3205	0.74904945	43.1888	0.183456429	1.38546205	2.444714515	0.932505879	14.3453	29.307875
3206	0.778700479	43.2763	0.227290283	1.126884346	2.250281401	1.005990762	14.3453	30.308008
3207	0.690800801	43.3711	0.145304147	1.302172253	2.26910403	0.836104948	14.3453	31.30814
3208	0.780884668	45.3055	0.225558209	1.106868385	2.227122659	1.006442877	14.3453	32.308273
3209	0.844352971	43.699	0.297254914	1.302681345	2.566723368	1.141607885	14.3453	33.308403
3210	0.759269864	44.664	0.225359588	1.319143761	2.425560933	0.984629452	14.3453	34.308537
3211	0.663554307	52.8902	0.168503937	1.238263977	2.199345861	0.832058244	14.3453	35.308666
3212	0.834202954	43.7697	0.0051113	1.493347611	2.470384921	0.839314254	14.3453	36.3088
3213	0.702408864	42.7439	0.166099938	1.298808593	2.295978671	0.868508801	15.3505	-35.700703
3214	0.734765528	43.716	0.198159411	1.301499948	2.363765857	0.932924938	15.3505	-34.700573
3215	0.806130517	44.803	0.215821479	1.248715131	2.394819314	1.021951996	15.3505	-33.700439
3216	0.797081884	44.9399	0.236774666	1.28111462	2.43726318	1.03385655	15.3505	-32.700306
3217	0.734196593	45.1216	0	0.42444323	1.27057693	0.734196593	15.3505	-31.700174
3218	0.71641689	43.832	0.182988867	1.281034579	2.313617236	0.899405757	15.3505	-30.700043
3219	0.860876768	41.4023	0	0.475754365	1.476172264	0.860876768	15.3505	-29.699911
3220	0.756172519	42.2414	0.19881837	1.295025162	2.381266464	0.954990889	15.3505	-28.69978
3221	0.725085926	41.2438	0	0.367721445	1.25871091	0.725085926	15.3505	-27.699648
3222	0.89493242	42.9692	0.441525007	1.251069549	2.735072124	1.336457426	15.3505	-26.699514
3223	0.800163012	42.1344	0.330691324	1.329281605	2.591534618	1.130854335	15.3505	-25.699383
3224	0.773004365	42.7124	0.404174003	1.46775172	2.794615669	1.177178368	15.3505	-24.699251
3225	0.875715496	43.5828	0.412750423	1.434327726	2.869752789	1.288465919	15.3505	-23.69912
3226	0.962185731	43.2458	0	1.302833859	2.456189459	0.962185731	15.3505	-22.698988
3227	0.916806072	43.3362	0	0.811207519	1.886183598	0.916806072	15.3505	-21.698854
3228	0.738394204	46.7452	0.24094971	1.222278879	2.313564068	0.979343914	15.3505	-20.698723
3229	0.77381046	46.3735	0.305743872	1.228146983	2.42042688	1.079554332	15.3505	-19.698591
3230	0.760369917	47.782	0.253677171	1.186626507	2.309857521	1.014047088	15.3505	-18.69846
3231	0.735175708	48.5063	0.222887056	1.086368308	2.138631026	0.958062764	15.3505	-17.698328
3232	0.727981726	53.2512	0	1.013007866	1.860937216	0.727981726	15.3505	-16.698196
3233	0.86500958	45.4258	0.356040127	1.436640753	2.79126788	1.221049707	15.3505	-15.698064
3234	0.740225578	45.793	0.210531829	1.262489008	2.334615561	0.950757408	15.3505	-14.697931
3235	0.878887452	47.0136	0.27196724	1.187452743	2.450472395	1.150854692	15.3505	-13.6978
3236	0.906820803	45.0724	0	1.264332797	2.316817813	0.906820803	15.3505	-12.697667
3237	1.196343995	47.0607	0.009898852	0.789619147	2.168079565	1.206242847	15.3505	-11.697536
3238	0.870541536	42.4853	0	0.679804972	1.704868327	0.870541536	15.3505	-10.697404
3239	1.093607354	48.428	0	1.435736568	2.687109101	1.093607354	15.3505	-9.6972713
3240	0.868578002	47.7145	0.36953037	1.44831992	2.804899506	1.238108372	15.3505	-8.6971397
3241	0.717720954	48.8703	0.251148065	1.122482485	2.186725546	0.968869019	15.3505	-7.6970077
3242	0.777829506	45.8403	0.254763792	1.271434308	2.415881912	1.032593298	15.3505	-6.6968756
3243	0.78348517	45.2171	0.271598681	1.242786418	2.414654551	1.055083851	15.3505	-5.6967435
3244	0.53207549	44.1764	0.102665318	0.451581567	1.1813062	0.634740807	15.3505	-4.6966119
3245	0.696488232	43.2769	0.147266982	1.28313495	2.25682427	0.843755213	15.3505	-3.6964798
3246	0.802435824	43.7841	0.303259247	1.411867465	2.644364799	1.105695071	15.3505	-2.6963477
3247	0.74919221	43.8431	0.311392789	1.319273426	2.495738363	1.060584999	15.3505	-1.6962157
3248	0.632227963	44.425	0.125956867	1.29733777	2.176826221	0.75818483	15.3505	-0.69608378
3249	0.850330881	43.6967	0	1.061098234	2.085251436	0.850330881	15.3505	0.30404818
3250	0.673012092	52.2978	0.179323155	1.047688452	2.004833425	0.852335247	15.3505	1.3041801
3251	0.756969057	44.4201	0.242930228	1.293571243	2.412177848	0.999899285	15.3505	2.3043122
3252	0.827345161	45.667	0.297623065	1.220442535	2.462170459	1.124968226	15.3505	3.3044441
3253	0.85382122	43.1307	0.031155341	1.076295263	2.121422142	0.884976561	15.3505	4.3045759
3254	0.798939459	47.0445	0.274768881	1.200675027	2.37875668	1.07370834	15.3505	5.304708
3255	0.838336784	44.5241	0	0.953648176	1.932255896	0.838336784	15.3505	6.3048401
3256	0.848893313	46.8467	0.12996515	0.679979029	1.799481883	0.978858463	15.3505	7.3049722
3257	0.862720593	41.138	0.235462949	1.214556085	2.458547552	1.098183542	15.3505	8.3051043
3258	0.597751886	52.0445	0.10353519	1.063424852	1.900255617	0.701287076	15.3505	9.3052359
3259	0.910873613	47.8984	0.199768278	1.571442964	2.86224299	1.110641891	15.3505	10.305368
3260	0.951029714	58.1248	0.286645794	1.548467751	2.947119031	1.237675509	15.3505	11.3055
3261	0.906638424	44.2789	0.307436867	1.354971999	2.697722535	1.214075291	15.3505	12.305632
3262	0.778756591	51.4651	0.187373822	1.133781821	2.21766894	0.966130413	15.3505	13.305764
3263	0.788137235	44.5052	0.228877532	1.253076502	2.389021159	1.017014767	15.3505	14.305896
3264	0.830010235	43.1811	0.20974634	1.150416396	2.318256446	1.039756575	15.3505	15.306027
3265	0.862151882	43.9376	0.343945737	1.276212262	2.62201463	1.206097619	15.3505	16.30616
3266	0.919244394	43.952	0.179387601	1.240107405	2.483115696	1.098631995	15.3505	17.306292
3267	0.758667703	43.0501	0.187083498	1.343560862	2.430242352	0.945751201	15.3505	18.306423
3268	0.880381051	41.3793	0.190313939	1.117164286	2.342199134	1.070694989	15.3505	19.306557
3269	0.789911219	41.479	0.137022222	0.994503691	2.084245441	0.926933441	15.3505	20.306688
3270	1.018411242	73.148	0.731550839	1.397333177	3.325605969	1.749962081	15.3505	21.30682
3271	1.365047114	42.4564	0.01213377	2.129912949	3.648514992	1.377180884	15.3505	22.306952
3272	0.785702294	46.6542	0.294526741	1.175197858	2.365176673	1.080229035	15.3505	23.307083
3273	0.769583958	46.8647	0.230806743	1.132117365	2.248039975	1.000390701	15.3505	24.307215
3274	0.931464314	42.8173	0.299865352	1.261139038	2.627742733	1.231329667	15.3505	25.307348
3275	0.790156027	43.099	0.334862863	1.332569209	2.590188897	1.12501889	15.3505	26.30748
3276	0.682682194	43.6488	0.159095292	1.260587278	2.230004383	0.841777486	15.3505	27.307611
3277	0.787332167	43.7568	0.235764378	1.313691431	2.459991821	1.023096545	15.3505	28.307743
3278	0.811983013	42.9235	0.35810026	1.344614617	2.65327663	1.170083273	15.3505	29.307875
3279	0.960253287	56.0568	0.286368227	1.605403619	3.020246125	1.246621514	15.3505	30.308008
3280	0.907142128	43.8425	0.306986769	1.373688932	2.72033486	1.214128897	15.3505	31.30814
3281	0.784674059	48.1937	0.2464458	1.117403378	2.255308515	1.03111986	15.3505	32.308273
3282	0.768619965	43.9762	0	0.530367542	1.440889737	0.768619965	15.3505	33.308403
3283	0.72158388	43.7515	0.213262898	1.307076313	2.366718446	0.934846778	15.3505	34.308537
3284	0.818648458	44.1142	0.273105664	1.234500886	2.446175774	1.091754122	15.3505	35.308666
3285	0.756804921	43.5019	0.243866903	1.316145027	2.440979029	1.000671824	15.3505	36.3088
3286	0.928598855	42.8715	0	1.279802384	2.396126181	0.928598855	16.3557	-35.700703
3287	0.986780538	42.7024	0	1.364782372	2.53341901	0.986780538	16.3557	-34.700573
3288	0.791755313	43.7176	0.225336316	1.302101619	2.448099402	1.017091628	16.3557	-33.700439
3289	0.762471838	43.7869	0.135654142	1.688175504	2.74934591	0.89812598	16.3557	-32.700306
3290	0.864543656	45.9554	0.234930744	1.207156402	2.425055652	1.0994744	16.3557	-31.700174
3291	0.90203953	43.0639	0	0.777702949	1.814279801	0.90203953	16.3557	-30.700043
3292	0.757184192	42.7153	0.316709893	1.381887147	2.58737174	1.073894085	16.3557	-29.699911
3293	0.925658472	50.5742	0.431091081	1.177289307	2.679852523	1.356749553	16.3557	-28.69978
3294	0.936924153	47.2447	0.4304589	1.14926357	2.668100948	1.367383053	16.3557	-27.699648
3295	0.796494687	41.0237	0.017577538	1.33210788	2.304492878	0.814072225	16.3557	-26.699514
3296	0.729994935	42.8329	0.454502291	1.437872649	2.767806579	1.184497226	16.3557	-25.699383
3297	0.766113107	43.7019	0.234591331	1.244395474	2.364908725	1.000704438	16.3557	-24.699251
3298	0.806118847	44.5392	0.273888345	1.21327393	2.414243236	1.080007192	16.3557	-23.69912
3299	0.763640972	43.9276	0.235812818	1.31078283	2.432131076	0.99945379	16.3557	-22.698988
3300	0.81863308	45.5443	0.28343711	1.259713879	2.483653965	1.10207019	16.3557	-21.698854
3301	0.918314012	43.109	0	0.739576865	1.803002668	0.918314012	16.3557	-20.698723
3302	0.901755118	45.8975	0.290234654	1.384972198	2.705428285	1.191989772	16.3557	-19.698591
3303	0.997108985	47.56	0.338246118	1.371466268	2.829960483	1.335355103	16.3557	-18.69846
3304	0.904055918	48.6709	0.261298873	1.087442164	2.361404986	1.165354791	16.3557	-17.698328
3305	0.8435874	44.1829	0.328949515	1.382773168	2.69641471	1.172536915	16.3557	-16.698196
3306	0.92984488	44.0576	0	1.290267733	2.417400786	0.92984488	16.3557	-15.698064
3307	0.905235833	50.6499	0.023374213	1.306990589	2.359812233	0.928610046	16.3557	-14.697931
3308	0.721878975	47.6314	0.205871229	1.228123873	2.262682515	0.927750204	16.3557	-13.6978
3309	0.875458176	48.8458	0.023496451	1.033303435	2.050670467	0.898954627	16.3557	-12.697667
3310	1.041961797	44.6861	0.146816853	1.311214531	2.687881113	1.18877865	16.3557	-11.697536
3311	1.134435725	43.7154	0	1.701027653	3.007934417	1.134435725	16.3557	-10.697404
3312	0.753932542	46.6767	0.28323301	1.25270657	2.403053345	1.037165552	16.3557	-9.6972713
3313	0.885896825	48.8862	0.281907277	1.267646482	2.542843332	1.167804102	16.3557	-8.6971397
3314	0.788736616	48.6014	0.279367063	1.151381985	2.32034658	1.068103679	16.3557	-7.6970077
3315	0.651366168	47.829	0	0.438191547	1.173533253	0.651366168	16.3557	-6.6968756
3316	0.806248108	44.7491	0.282798028	1.360790418	2.573467376	1.089046137	16.3557	-5.6967435
3317	1.021559267	47.2234	0.339205414	1.399447312	2.89609131	1.360764681	16.3557	-4.6966119
3318	0.872439868	42.384	0.165168099	1.243234775	2.425547015	1.037607967	16.3557	-3.6964798
3319	1.029149488	42.4157	0.156279169	1.309907766	2.687206189	1.185428656	16.3557	-2.6963477
3320	1.019484385	43.3829	0.035533089	1.409879466	2.686909673	1.055017474	16.3557	-1.6962157
3321	0.885682058	42.8141	0	0.597883163	1.609562999	0.885682058	16.3557	-0.69608378
3322	0.845133418	44.4634	0.287735771	1.346783812	2.605674442	1.132869189	16.3557	0.30404818
3323	0.757968445	43.437	0.218819973	1.345347424	2.451455735	0.976788418	16.3557	1.3041801
3324	0.803244003	44.6937	0.240667759	1.239174006	2.405269027	1.043911763	16.3557	2.3043122
3325	0.812284844	47.0595	0.232660536	1.176911005	2.342669149	1.04494538	16.3557	3.3044441
3326	0.705700176	44.1793	0.184911322	1.265877171	2.275014542	0.890611498	16.3557	4.3045759
3327	0.815191536	44.1056	0.352916398	1.327679766	2.624539125	1.168107934	16.3557	5.304708
3328	0.907437435	41.8355	0	0.749573985	1.801698842	0.907437435	16.3557	6.3048401
3329	0.885861093	43.5423	0.342274623	1.231570818	2.577206405	1.228135715	16.3557	7.3049722
3330	0.797696221	42.2053	0.404435029	1.316839408	2.65627894	1.202131249	16.3557	8.3051043
3331	0.565635	48.5197	0.104473026	0.993031302	1.788272429	0.670108026	16.3557	9.3052359
3332	0.726220227	44.6482	0.187707522	1.298979222	2.348172591	0.913927749	16.3557	10.305368
3333	0.995020193	57.5644	0.282813056	1.687965676	3.148660142	1.277833249	16.3557	11.3055
3334	1.046221542	43.3015	0	1.42562119	2.695249545	1.046221542	16.3557	12.305632
3335	0.732081482	44.0048	0.209038293	1.35085195	2.418611588	0.941119776	16.3557	13.305764
3336	0.781116719	43.9683	0.216425547	1.355784572	2.483104615	0.997542266	16.3557	14.305896
3337	0.938066033	45.2346	0.290607686	1.20167187	2.551817873	1.228673719	16.3557	15.306027
3338	0.759767825	44.7189	0.218703335	1.211484504	2.31286213	0.97847116	16.3557	16.30616
3339	0.967663343	44.457	0.345158176	1.363336703	2.818803084	1.312821519	16.3557	17.306292
3340	0.988728046	43.2892	0.037185153	1.277078266	2.491421559	1.025913199	16.3557	18.306423
3341	1.017224721	40.663	0	0.744764477	1.941086702	1.017224721	16.3557	19.306557
3342	1.107229427	45.735	0.37532641	1.327143734	2.949317435	1.482555836	16.3557	20.306688
3343	0.986111568	49.1479	0.403863234	1.112304848	2.612886877	1.389974802	16.3557	21.30682
3344	0.880165403	41.2636	0.135008105	0.581136663	1.758012007	1.015173508	16.3557	22.306952
3345	1.056058777	46.1814	0	1.342324968	2.605064638	1.056058777	16.3557	23.307083
3346	0.946701643	47.1189	0.290972044	1.142462298	2.502410638	1.237673687	16.3557	24.307215
3347	0.915362515	43.1022	0.012648845	1.689854463	2.781318195	0.92801136	16.3557	25.307348
3348	0.710896121	42.6517	0.182053624	1.327532586	2.35075854	0.892949745	16.3557	26.30748
3349	0.719854103	42.9367	0.21685869	1.383412853	2.444818051	0.936712793	16.3557	27.307611
3350	0.721408885	43.1374	0.208210571	1.288481238	2.344091231	0.929619456	16.3557	28.307743
3351	0.842149501	43.1119	0.318183773	1.287771823	2.575015882	1.160333274	16.3557	29.307875
3352	0.747006224	43.6094	0	0.437031438	1.311398594	0.747006224	16.3557	30.308008
3353	0.709870303	43.3625	0.199095738	1.343350059	2.385742555	0.908966041	16.3557	31.30814
3354	0.899173328	41.818	0	0.854147014	1.932741671	0.899173328	16.3557	32.308273
3355	0.911798111	41.9292	0	1.01229951	2.107680268	0.911798111	16.3557	33.308403
3356	0.900329588	40.2641	0.116783413	0.726948755	1.924853268	1.017113002	16.3557	34.308537
3357	0.952653851	40.9471	0	0.431505018	1.558583382	0.952653851	16.3557	35.308666
3358	0.619372687	42.4254	0.133413061	1.236451078	2.128691533	0.752785748	16.3557	36.3088
3359	0.909703912	43.1743	0	1.258585291	2.359479763	0.909703912	17.361	-35.700703
3360	0.742976646	41.761	0.191324336	1.432779032	2.505714681	0.934300981	17.361	-34.700573
3361	0.805266456	42.7406	0.179081193	1.173426568	2.297746347	0.984347649	17.361	-33.700439
3362	0.934861813	42.7126	0	0.553339543	1.631310802	0.934861813	17.361	-32.700306
3363	0.941212477	45.3921	0.391729647	1.35825911	2.823673658	1.332942124	17.361	-31.700174
3364	0.867665863	43.2743	0.421304234	1.40638168	2.848430734	1.288970097	17.361	-30.700043
3365	0.76292344	43.0794	0.239772562	1.348759789	2.488963513	1.002696002	17.361	-29.699911
3366	0.969445924	41.7181	0.025756438	1.489051678	2.677892825	0.995202362	17.361	-28.69978
3367	0.581453909	44.18	0.054703594	0.696929642	1.477870518	0.636157503	17.361	-27.699648
3368	0.825730243	43.9076	0.44228531	1.426262256	2.837349416	1.268015553	17.361	-26.699514
3369	0.743880547	42.8391	0.276548614	1.371637805	2.517123648	1.020429161	17.361	-25.699383
3370	0.910199979	44.7845	0.354344375	1.251334222	2.644129218	1.264544354	17.361	-24.699251
3371	0.789701146	44.7745	0.290591171	1.272678162	2.470445042	1.080292317	17.361	-23.69912
3372	0.861233966	44.7082	0.293397503	1.262091461	2.539346837	1.154631469	17.361	-22.698988
3373	0.847013469	44.5516	0.264723685	1.312092043	2.554120254	1.111737154	17.361	-21.698854
3374	0.753704234	44.5388	0.269229843	1.30306427	2.449579239	1.022934077	17.361	-20.698723
3375	1.057021202	46.4489	0	1.415786692	2.626415693	1.057021202	17.361	-19.698591
3376	0.785799839	44.6231	0.330233889	1.26499419	2.506703811	1.116033728	17.361	-18.69846
3377	0.690628165	51.8439	0	0.957253089	1.787378133	0.690628165	17.361	-17.698328
3378	0.711023781	43.7031	0.312116046	1.265067761	2.412155344	1.023139827	17.361	-16.698196
3379	0.924665507	41.832	1.96743E-11	1.052067315	2.09516333	0.924665507	17.361	-15.698064
3380	0.743962106	41.7522	0.095776577	0.611786005	1.611135048	0.839738683	17.361	-14.697931
3381	0.79447386	44.5034	0.287691153	1.298360611	2.512121567	1.082165013	17.361	-13.6978
3382	0.83445863	43.5216	0	0.826867822	1.806844392	0.83445863	17.361	-12.697667
3383	0.851534179	44.725	0.260795832	1.248129859	2.489404279	1.112330011	17.361	-11.697536
3384	1.138439312	44.1275	0	1.532467152	2.897835849	1.138439312	17.361	-10.697404
3385	0.849044901	43.9873	0	0.999269838	2.024774474	0.849044901	17.361	-9.6972713
3386	0.777953567	45.8192	0.264353573	1.423737538	2.586625588	1.042307139	17.361	-8.6971397
3387	0.92984749	46.7445	0.302720708	1.391791913	2.746347285	1.232568198	17.361	-7.6970077
3388	0.657412665	44.8328	0.177178897	1.273392643	2.226871832	0.834591562	17.361	-6.6968756
3389	0.893437804	43.2557	0.057803151	0.652571196	1.754495953	0.951240955	17.361	-5.6967435
3390	0.906415164	46.0638	0	1.30036645	2.364362128	0.906415164	17.361	-4.6966119
3391	0.710381331	44.6681	0.209002576	1.280951866	2.311203536	0.919383908	17.361	-3.6964798
3392	0.920678796	43.7292	0.002787457	1.314059966	2.400551519	0.923466253	17.361	-2.6963477
3393	0.770506505	43.1425	0.150294699	1.221528659	2.277826485	0.920801204	17.361	-1.6962157
3394	0.867377369	43.3867	0.249534945	1.320084682	2.576212072	1.116912314	17.361	-0.69608378
3395	0.813274827	42.2062	0.222625807	1.315257061	2.481847681	1.035900633	17.361	0.30404818
3396	0.962358705	44.1743	0.292724181	1.293160146	2.694576657	1.255082886	17.361	1.3041801
3397	0.843809273	42.6101	0.000855238	0.871991097	1.875954113	0.844664511	17.361	2.3043122
3398	0.721837867	44.6202	0.212643033	1.278987061	2.33421069	0.9344809	17.361	3.3044441
3399	0.884172727	43.5016	0.305251058	1.269202818	2.578689872	1.189423785	17.361	4.3045759
3400	0.887499509	41.2397	0	0.43253829	1.466032903	0.887499509	17.361	5.304708
3401	0.738922896	44.0462	0	0.864295402	1.915978777	0.738922896	17.361	6.3048401
3402	0.710795338	42.5854	0.182110566	1.339024058	2.357643858	0.892905904	17.361	7.3049722
3403	0.796427537	42.3223	0.371767225	1.347255294	2.655565369	1.168194761	17.361	8.3051043
3404	0.914596499	43.466	0.292523721	1.297220346	2.639694825	1.20712022	17.361	9.3052359
3405	0.925575059	44.4424	0.012721314	1.287514966	2.383686536	0.938296372	17.361	10.305368
3406	0.836313552	44.5783	0.269502141	1.431652106	2.664620007	1.105815693	17.361	11.3055
3407	0.915981024	45.6295	0.303697191	1.237218018	2.576079598	1.219678215	17.361	12.305632
3408	0.585102418	47.1169	0	0.370076157	1.038629812	0.585102418	17.361	13.305764
3409	0.758264803	44.7326	0.221624145	1.293327313	2.395272062	0.979888948	17.361	14.305896
3410	0.990971666	44.5192	0	1.314903154	2.493737261	0.990971666	17.361	15.306027
3411	0.744623268	44.2744	0.194199967	1.30947634	2.374272588	0.938823235	17.361	16.30616
3412	0.737480613	43.3635	0.177221552	1.235286346	2.292248262	0.914702166	17.361	17.306292
3413	0.674322433	44.5154	0	1.509469444	2.344957354	0.674322433	17.361	18.306423
3414	0.742586416	43.4789	0	0.343121311	1.210144206	0.742586416	17.361	19.306557
3415	1.038507201	44.1415	0.290422736	1.693350691	3.166602802	1.328929937	17.361	20.306688
3416	0.557600123	50.0401	0	0.404919119	1.050906818	0.557600123	17.361	21.30682
3417	0.961909157	42.222	0	0.756355914	1.911685526	0.961909157	17.361	22.306952
3418	0.873263552	44.5867	0.398086911	1.471063956	2.875267387	1.271350463	17.361	23.307083
3419	0.888391687	44.3189	0.33355899	1.321939184	2.673014613	1.221950676	17.361	24.307215
3420	0.886288526	43.0938	0.274865825	1.308035903	2.594911146	1.161154351	17.361	25.307348
3421	0.481288504	45.0926	0.043203893	0.43257963	1.040668502	0.524492397	17.361	26.30748
3422	0.706183266	42.9317	0.202345355	1.288150402	2.321990117	0.908528621	17.361	27.307611
3423	0.890165302	43.7187	0.296305169	1.33644002	2.657144465	1.186470471	17.361	28.307743
3424	0.764950343	47.5436	0.197774122	1.444993387	2.538341535	0.962724465	17.361	29.307875
3425	0.727160433	43.5965	0.19301134	1.389522361	2.436538402	0.920171773	17.361	30.308008
3426	0.800814645	43.5404	0.322445355	1.325769058	2.589269898	1.12326	17.361	31.30814
3427	0.679054289	44.1951	0.157970251	1.30343211	2.266462554	0.83702454	17.361	32.308273
3428	0.696351198	43.2863	0.183691756	1.320245749	2.327920492	0.880042955	17.361	33.308403
3429	0.724452139	42.3367	0.172327597	1.197824744	2.223442482	0.896779735	17.361	34.308537
3430	0.773722611	53.6284	0.196135994	1.175109511	2.276012185	0.969858604	17.361	35.308666
3431	0.915307083	42.398	0	1.228870584	2.3605966	0.915307083	17.361	36.3088
3432	0.946233616	43.0655	0.368608539	1.432364863	2.902995651	1.314842155	18.3662	-35.700703
